customer_id,first_name,last_name,gender,birth_year,country,city,region,acquisition_channel,loyalty_tier,registration_date,email
C000221,Tanja,Evans,M,1949,Cyprus,Limassol,Limassol,social,Silver,2024-05-06,customer000221@synthetic.example
C000222,Olga,Nikolic,F,1987,Cyprus,Nicosia,Nicosia,social,Bronze,2025-04-24,customer000222@synthetic.example
C000223,Mila,Ilic,F,1959,Cyprus,Nicosia,Nicosia,social,Bronze,2022-02-04,customer000223@synthetic.example
C000224,Ivan,Vasic,F,1958,Cyprus,Nicosia,Nicosia,referral,Bronze,2025-10-09,customer000224@synthetic.example
C000225,Bojan,Adams,F,1987,Serbia,Novi Sad,Vojvodina,affiliate,Silver,2023-01-02,customer000225@synthetic.example
C000226,Tanja,Jovanovic,M,1993,Cyprus,Paphos,Paphos,referral,Bronze,2024-04-06,customer000226@synthetic.example
C000227,Olga,Evans,F,1968,Cyprus,Nicosia,Nicosia,referral,Silver,2025-07-01,customer000227@synthetic.example
C000228,Eva,Dimitrov,M,1980,Serbia,Novi Sad,Vojvodina,referral,Bronze,2024-07-24,customer000228@synthetic.example
C000229,Olga,Evans,F,1989,Cyprus,Larnaca,Larnaca,social,Bronze,2023-07-03,customer000229@synthetic.example
C000230,Alex,Ilic,M,1965,Serbia,Belgrade,Belgrade,offline,Silver,2022-04-30,customer000230@synthetic.example
C000231,Alex,Nikolic,M,1980,Serbia,Belgrade,Belgrade,organic,Bronze,2025-11-05,customer000231@synthetic.example
C000232,Petar,Kovac,M,1998,Serbia,Belgrade,Belgrade,organic,Bronze,2023-03-21,customer000232@synthetic.example
C000233,Bojan,Savic,F,1983,Serbia,Belgrade,Belgrade,affiliate,Bronze,2024-07-09,customer000233@synthetic.example
C000234,Victor,Kovac,M,1986,Cyprus,Larnaca,Larnaca,social,Bronze,2024-02-09,customer000234@synthetic.example
C000235,Daniel,Jovanovic,F,1963,Serbia,Belgrade,Belgrade,paid_search,Silver,2023-01-16,customer000235@synthetic.example
C000236,Marko,Jovanovic,M,1959,Cyprus,Nicosia,Nicosia,organic,Bronze,2022-03-07,customer000236@synthetic.example
C000237,Stefan,Vasic,F,1972,Cyprus,Paphos,Paphos,organic,Bronze,2022-03-14,customer000237@synthetic.example
C000238,Eva,Evans,F,1982,Serbia,Belgrade,Belgrade,affiliate,Bronze,2023-09-26,customer000238@synthetic.example
C000239,Ivan,Vasic,F,1963,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-06-06,customer000239@synthetic.example
C000240,Mila,Evans,M,1966,Serbia,Belgrade,Belgrade,referral,Silver,2024-08-09,customer000240@synthetic.example
C000241,Marko,Dimitrov,F,1967,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-05-23,customer000241@synthetic.example
C000242,Petar,Evans,M,1995,Serbia,Novi Sad,Vojvodina,referral,Bronze,2025-04-06,customer000242@synthetic.example
C000243,Andrej,Popovic,M,1970,Cyprus,Limassol,Limassol,organic,Bronze,2024-11-25,customer000243@synthetic.example
C000244,Ivan,Savic,U,1968,Serbia,Belgrade,Belgrade,offline,Bronze,2022-02-07,customer000244@synthetic.example
C000245,Petar,Kovac,M,1976,Cyprus,Nicosia,Nicosia,organic,Bronze,2025-05-20,customer000245@synthetic.example
C000246,Petar,Georgiou,M,1991,Cyprus,Limassol,Limassol,organic,Bronze,2024-08-15,customer000246@synthetic.example
C000247,Eva,Vasic,F,1957,Cyprus,Limassol,Limassol,paid_search,Bronze,2022-01-25,customer000247@synthetic.example
C000248,Mila,Boric,F,1970,Serbia,Novi Sad,Vojvodina,referral,Bronze,2025-01-11,customer000248@synthetic.example
C000249,Ivan,Dimitrov,M,1978,Serbia,Novi Sad,Vojvodina,organic,Silver,2023-03-05,customer000249@synthetic.example
C000250,Mila,Jovanovic,U,1955,Serbia,,Southern Serbia,affiliate,Bronze,2023-04-07,customer000250@synthetic.example
C000251,Marko,Nikolic,M,1981,Serbia,Nis,Southern Serbia,referral,Gold,2024-03-19,customer000251@synthetic.example
C000252,Olga,Boric,M,1965,Cyprus,Larnaca,Larnaca,paid_search,Silver,2024-08-19,customer000252@synthetic.example
C000253,Elena,Markovic,F,1972,Cyprus,Larnaca,Larnaca,offline,Bronze,2023-11-25,customer000253@synthetic.example
C000254,Nikola,Petrov,F,1994,Serbia,Belgrade,Belgrade,organic,Bronze,2025-06-06,customer000254@synthetic.example
C000255,Nikola,Evans,M,1988,Cyprus,Nicosia,Nicosia,organic,Gold,2025-07-11,customer000255@synthetic.example
C000256,Andrej,Markovic,F,1965,Serbia,Belgrade,Belgrade,social,Gold,2024-12-14,customer000256@synthetic.example
C000257,Stefan,Georgiou,F,1949,Cyprus,Nicosia,Nicosia,organic,Bronze,2024-02-18,customer000257@synthetic.example
C000258,Eva,Boric,M,1967,Cyprus,Paphos,Paphos,paid_search,Silver,2022-11-13,customer000258@synthetic.example
C000259,Daniel,Georgiou,F,1971,Cyprus,Limassol,Limassol,organic,Bronze,2025-04-24,customer000259@synthetic.example
C000260,Anna,Adams,F,1989,Serbia,Nis,Southern Serbia,affiliate,Silver,2023-03-10,customer000260@synthetic.example
C000261,Alex,Boric,F,1997,Cyprus,Limassol,Limassol,affiliate,Silver,2023-08-03,customer000261@synthetic.example
C000262,Stefan,Kovac,M,1990,Cyprus,Nicosia,Nicosia,organic,Silver,2025-11-02,customer000262@synthetic.example
C000263,Bojan,Ilic,F,1948,Serbia,Belgrade,Belgrade,affiliate,Bronze,2025-09-03,customer000263@synthetic.example
C000264,Jelena,Vasic,U,1985,Cyprus,Larnaca,Larnaca,affiliate,Bronze,2025-12-11,customer000264@synthetic.example
C000265,Mila,Jovanovic,F,1991,Serbia,Nis,Southern Serbia,organic,Silver,2024-09-14,customer000265@synthetic.example
C000266,Jelena,Adams,M,1954,Cyprus,Larnaca,Larnaca,social,Bronze,2025-02-14,customer000266@synthetic.example
C000267,Alex,Adams,M,1949,Cyprus,Nicosia,Nicosia,organic,Bronze,2022-02-26,customer000267@synthetic.example
C000268,Daniel,Jovanovic,F,1986,Cyprus,Nicosia,Nicosia,paid_search,Silver,2023-07-08,customer000268@synthetic.example
C000269,Bojan,Costa,M,1981,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2024-04-08,customer000269@synthetic.example
C000270,Mila,Boric,M,1970,Cyprus,Limassol,Limassol,organic,Gold,2022-09-22,customer000270@synthetic.example
C000271,Alex,Kovac,M,1995,Serbia,Nis,Southern Serbia,social,Silver,2025-07-24,customer000271@synthetic.example
C000272,Andrej,Savic,M,1974,Cyprus,Nicosia,Nicosia,organic,Silver,2023-12-23,customer000272@synthetic.example
C000273,Sofia,Nikolic,M,1996,Cyprus,Larnaca,Larnaca,organic,Bronze,2025-12-24,customer000273@synthetic.example
C000274,Ivan,Evans,F,2004,Serbia,Belgrade,Belgrade,social,Gold,2024-02-19,customer000274@synthetic.example
C000275,Nikola,Jovanovic,M,1964,Serbia,Belgrade,Belgrade,organic,Bronze,2024-11-18,customer000275@synthetic.example
C000276,Jelena,Nikolic,F,1982,Serbia,Kragujevac,Sumadija,referral,Bronze,2023-09-18,customer000276@synthetic.example
C000277,Nikola,Ilic,F,1976,Serbia,Nis,Southern Serbia,paid_search,Silver,2022-11-07,customer000277@synthetic.example
C000278,Ivan,Petrov,F,1975,Cyprus,Limassol,Limassol,referral,Bronze,2023-12-22,customer000278@synthetic.example
C000279,Eva,Popovic,M,1979,Serbia,Belgrade,Belgrade,organic,Silver,2025-10-26,customer000279@synthetic.example
C000280,Tanja,Kovac,F,1954,Serbia,Belgrade,Belgrade,organic,Bronze,2022-10-23,customer000280@synthetic.example
C000281,Jelena,Jovanovic,M,1978,Serbia,Belgrade,Belgrade,social,Silver,2024-06-22,customer000281@synthetic.example
C000282,Elena,Costa,F,1968,Serbia,Belgrade,Belgrade,referral,Bronze,2023-04-26,customer000282@synthetic.example
C000283,Bojan,Jovanovic,U,1985,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-08-06,customer000283@synthetic.example
C000284,Anna,Ilic,U,1967,Cyprus,Limassol,Limassol,organic,Silver,2024-09-20,customer000284@synthetic.example
C000285,Sofia,Nikolic,F,1987,Serbia,Kragujevac,Sumadija,referral,Bronze,2024-11-21,customer000285@synthetic.example
C000286,Ivan,Popovic,F,1984,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2023-01-03,customer000286@synthetic.example
C000287,Marko,Boric,F,1960,Serbia,Nis,Southern Serbia,paid_search,Platinum,2024-03-01,customer000287@synthetic.example
C000288,Andrej,Adams,F,1997,Cyprus,Paphos,Paphos,referral,Bronze,2025-12-14,customer000206@synthetic.example
C000289,Nikola,Markovic,F,2004,Cyprus,Limassol,Limassol,affiliate,Silver,2022-03-20,customer000289@synthetic.example
C000290,Olga,Dimitrov,M,1999,Serbia,Belgrade,Belgrade,organic,Bronze,2023-11-15,customer000290@synthetic.example
C000291,Petar,Ilic,F,1963,Serbia,Novi Sad,Vojvodina,social,Silver,2022-03-09,customer000291@synthetic.example
C000292,Anna,Georgiou,F,1958,Cyprus,Larnaca,Larnaca,organic,Silver,2025-12-13,customer000292@synthetic.example
C000293,Elena,Ilic,F,1995,Serbia,Novi Sad,Vojvodina,paid_search,Gold,2022-06-08,customer000293@synthetic.example
C000294,Tanja,Popovic,F,1966,Serbia,Novi Sad,Vojvodina,offline,Bronze,2022-04-30,customer000294@synthetic.example
C000295,Anna,Ilic,M,1993,Serbia,Kragujevac,Sumadija,affiliate,Bronze,2023-02-04,customer000295@synthetic.example
C000296,Mila,Nikolic,M,1996,Cyprus,Larnaca,Larnaca,paid_search,Gold,2024-01-01,customer000296@synthetic.example
C000297,Eva,Vasic,F,1995,Serbia,Nis,Southern Serbia,organic,Bronze,2022-12-10,customer000297@synthetic.example
C000298,Bojan,Popovic,M,1959,Cyprus,Limassol,Limassol,offline,Bronze,2025-09-04,customer000298@synthetic.example
C000299,Jelena,Costa,M,1988,Serbia,Belgrade,Belgrade,paid_search,Bronze,2024-07-10,customer000299@synthetic.example
C000300,Stefan,Boric,M,1982,Cyprus,Paphos,Paphos,organic,Bronze,2025-11-05,customer000300@synthetic.example
C000301,Petar,Jovanovic,M,1989,Serbia,Belgrade,Belgrade,referral,Bronze,2025-10-01,customer000301@synthetic.example
C000302,Marko,Ilic,F,1976,Serbia,Belgrade,Belgrade,affiliate,Bronze,2023-10-19,customer000302@synthetic.example
C000303,Jelena,Evans,M,2001,Cyprus,Larnaca,Larnaca,organic,Silver,2023-07-14,customer000303@synthetic.example
C000304,Eva,Georgiou,U,1955,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2025-11-26,customer000304@synthetic.example
C000305,Alex,Vasic,M,1963,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-08-11,customer000305@synthetic.example
C000306,Andrej,Ilic,F,1983,Serbia,Nis,Southern Serbia,offline,Silver,2022-03-03,customer000306@synthetic.example
C000307,Alex,Markovic,M,1967,Cyprus,Larnaca,Larnaca,organic,Silver,2025-09-24,customer000307@synthetic.example
C000308,Andrej,Georgiou,M,1950,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2023-02-26,customer000308@synthetic.example
C000309,Tanja,Dimitrov,M,1960,Cyprus,Nicosia,Nicosia,referral,Bronze,2022-02-19,customer000309@synthetic.example
C000310,Elena,Savic,F,1965,Serbia,Belgrade,Belgrade,offline,Silver,2025-05-14,customer000310@synthetic.example
C000311,Jelena,Jovanovic,M,1994,Cyprus,Paphos,Paphos,organic,Bronze,2023-03-02,customer000311@synthetic.example
C000312,Stefan,Vasic,M,1990,Serbia,Nis,Southern Serbia,paid_search,Bronze,2025-07-13,customer000312@synthetic.example
C000313,Jelena,Boric,M,1963,Cyprus,Limassol,Limassol,social,Silver,2025-11-03,customer000313@synthetic.example
C000314,Petar,Savic,M,1982,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2022-12-15,customer000314@synthetic.example
C000315,Ivan,Popovic,M,1952,Cyprus,Paphos,Paphos,offline,Silver,2024-05-08,customer000315@synthetic.example
C000316,Alex,Ilic,M,1968,Serbia,Novi Sad,Vojvodina,affiliate,Silver,2022-09-10,customer000316@synthetic.example
C000317,Tanja,Nikolic,F,2004,Cyprus,Limassol,Limassol,social,Silver,2025-11-19,customer000317@synthetic.example
C000318,Alex,Adams,M,1991,Serbia,Belgrade,Belgrade,referral,Bronze,2023-09-12,customer000318@synthetic.example
C000319,Jelena,Evans,F,1990,Cyprus,Limassol,Limassol,organic,Bronze,2022-03-31,customer000319@synthetic.example
C000320,Ivan,Georgiou,F,1990,Cyprus,Larnaca,Larnaca,referral,Bronze,2023-09-25,customer000320@synthetic.example
C000321,Petar,Evans,F,1988,Cyprus,Limassol,Limassol,offline,Platinum,2023-04-10,customer000321@synthetic.example
C000322,Petar,Georgiou,M,1958,Serbia,Belgrade,Belgrade,paid_search,Bronze,2023-01-24,customer000322@synthetic.example
C000323,Marko,Markovic,M,1956,Serbia,Belgrade,Belgrade,offline,Silver,2024-09-01,customer000323@synthetic.example
C000324,Eva,Adams,F,1970,Serbia,Belgrade,Belgrade,organic,Bronze,2024-07-24,customer000324@synthetic.example
C000325,Ivan,Adams,M,1977,Serbia,Novi Sad,Vojvodina,affiliate,Gold,2023-02-23,customer000325@synthetic.example
C000326,Jelena,Markovic,M,1972,Serbia,Belgrade,Belgrade,organic,Silver,2025-01-24,customer000326@synthetic.example
C000327,Ivan,Markovic,M,1968,Cyprus,Nicosia,Nicosia,paid_search,Silver,2025-05-14,customer000327@synthetic.example
C000328,Nikola,Markovic,F,1966,Serbia,Belgrade,Belgrade,offline,Bronze,2022-02-09,customer000328@synthetic.example
C000329,Ivan,Kovac,F,1959,Cyprus,Larnaca,Larnaca,social,Bronze,2023-01-16,customer000329@synthetic.example
C000330,Nikola,Petrov,M,2005,Cyprus,Limassol,Limassol,organic,Bronze,2023-05-23,customer000330@synthetic.example
C000331,Alex,Kovac,F,1953,Serbia,Belgrade,Belgrade,referral,Bronze,2025-03-18,customer000331@synthetic.example
C000332,Ivan,Georgiou,F,1952,Serbia,Belgrade,Belgrade,social,Bronze,2022-09-20,customer000332@synthetic.example
C000333,Bojan,Nikolic,F,1955,Serbia,Belgrade,Belgrade,organic,Bronze,2023-12-19,customer000333@synthetic.example
C000334,Marko,Kovac,F,1974,Serbia,Nis,Southern Serbia,organic,Gold,2024-01-12,customer000334@synthetic.example
C000335,Bojan,Dimitrov,M,1984,Cyprus,Larnaca,Larnaca,paid_search,Silver,2024-06-25,customer000335@synthetic.example
C000336,Victor,Kovac,M,1988,Serbia,Nis,Southern Serbia,paid_search,Silver,2024-10-19,customer000336@synthetic.example
C000337,Anna,Evans,M,1962,Cyprus,Paphos,Paphos,offline,Bronze,2024-08-23,customer000337@synthetic.example
C000338,Anna,Dimitrov,M,1962,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-03-15,customer000338@synthetic.example
C000339,Mila,Boric,F,1994,Serbia,Belgrade,Belgrade,organic,Gold,2025-11-20,customer000339@synthetic.example
C000340,Alex,Costa,F,1977,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2025-07-02,customer000340@synthetic.example
C000341,Jelena,Jovanovic,F,2004,Cyprus,Larnaca,Larnaca,social,Gold,2023-05-08,customer000341@synthetic.example
C000342,Anna,Jovanovic,F,1984,Cyprus,Limassol,Limassol,paid_search,Bronze,2024-06-04,customer000342@synthetic.example
C000343,Mila,Kovac,M,1997,Serbia,Belgrade,Belgrade,offline,Bronze,2024-12-16,customer000343@synthetic.example
C000344,Elena,Ilic,F,1959,Serbia,Belgrade,Belgrade,affiliate,Bronze,2025-10-21,customer000344@synthetic.example
C000345,Andrej,Boric,M,1957,Cyprus,Larnaca,Larnaca,social,Bronze,2022-12-19,customer000345@synthetic.example
C000346,Victor,Popovic,M,1988,Cyprus,Nicosia,Nicosia,organic,Gold,2023-09-10,customer000346@synthetic.example
C000347,Jelena,Dimitrov,M,1975,Serbia,Belgrade,Belgrade,affiliate,Silver,2023-12-26,customer000347@synthetic.example
C000348,Olga,Nikolic,F,1990,Cyprus,Limassol,Limassol,organic,Bronze,2022-06-21,customer000348@synthetic.example
C000349,Olga,Ilic,F,1950,Serbia,Kragujevac,Sumadija,paid_search,Bronze,2025-03-06,customer000349@synthetic.example
C000350,Ivan,Ilic,M,1961,Cyprus,Larnaca,Larnaca,referral,Bronze,2024-03-08,customer000350@synthetic.example
C000351,Andrej,Savic,M,1985,Cyprus,Nicosia,Nicosia,social,Bronze,2025-07-02,customer000351@synthetic.example
C000352,Anna,Adams,M,1962,Cyprus,Limassol,Limassol,social,Silver,2023-05-03,customer000352@synthetic.example
C000353,Nikola,Popovic,M,1954,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2024-04-09,customer000353@synthetic.example
C000354,Tanja,Markovic,F,1989,Cyprus,Limassol,Limassol,social,Silver,2024-08-01,customer000354@synthetic.example
C000355,Tanja,Savic,M,1986,Cyprus,Limassol,Limassol,social,Gold,2025-03-02,customer000355@synthetic.example
C000356,Jelena,Popovic,M,2004,Cyprus,Larnaca,Larnaca,social,Gold,2023-12-17,customer000356@synthetic.example
C000357,Sofia,Markovic,M,1955,Cyprus,Paphos,Paphos,paid_search,Bronze,2022-02-21,customer000357@synthetic.example
C000358,Eva,Boric,F,1957,Cyprus,Nicosia,Nicosia,paid_search,Silver,2025-03-14,customer000358@synthetic.example
C000359,Alex,Dimitrov,F,2004,Cyprus,Limassol,Limassol,affiliate,Silver,2022-05-23,customer000359@synthetic.example
C000360,Jelena,Markovic,M,1964,Serbia,Nis,Southern Serbia,offline,Silver,2023-12-04,customer000360@synthetic.example
C000361,Mila,Markovic,F,1950,Cyprus,Limassol,Limassol,referral,Bronze,2022-06-14,customer000361@synthetic.example
C000362,Victor,Petrov,F,1960,Serbia,Belgrade,Belgrade,referral,Bronze,2022-03-16,customer000362@synthetic.example
C000363,Tanja,Petrov,F,1961,Cyprus,Nicosia,Nicosia,social,Platinum,2022-09-25,customer000363@synthetic.example
C000364,Tanja,Petrov,M,1977,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-10-06,customer000364@synthetic.example
C000365,Tanja,Popovic,F,1999,Serbia,Novi Sad,Vojvodina,organic,Gold,2023-11-19,customer000365@synthetic.example
C000366,Daniel,Georgiou,M,2001,Serbia,Belgrade,Belgrade,social,Bronze,2023-10-23,customer000366@synthetic.example
C000367,Mila,Georgiou,F,1954,Serbia,Nis,Southern Serbia,affiliate,Silver,2023-12-15,customer000367@synthetic.example
C000368,Andrej,Adams,F,2000,Cyprus,,Larnaca,affiliate,Bronze,2022-12-04,customer000368@synthetic.example
C000369,Alex,Vasic,M,1992,Cyprus,Limassol,Limassol,offline,Bronze,2024-04-15,customer000369@synthetic.example
C000370,Alex,Evans,M,1990,Cyprus,Paphos,Paphos,paid_search,Bronze,2024-06-13,customer000370@synthetic.example
C000371,Eva,Dimitrov,M,1968,Serbia,Novi Sad,Vojvodina,organic,Gold,2024-11-12,customer000371@synthetic.example
C000372,Daniel,Evans,M,1985,Cyprus,Limassol,Limassol,paid_search,Bronze,2024-10-24,customer000372@synthetic.example
C000373,Marko,Nikolic,F,1992,Serbia,Belgrade,Belgrade,social,Bronze,2024-12-10,customer000373@synthetic.example
C000374,Elena,Costa,M,1978,Serbia,Belgrade,Belgrade,social,Bronze,2024-01-14,customer000374@synthetic.example
C000375,Stefan,Savic,M,1986,Cyprus,Paphos,Paphos,referral,Bronze,2023-05-24,customer000375@synthetic.example
C000376,Anna,Jovanovic,F,1988,Cyprus,Limassol,Limassol,social,Silver,2022-01-04,customer000376@synthetic.example
C000377,Eva,Jovanovic,F,2000,Serbia,Belgrade,Belgrade,referral,Gold,2024-08-11,customer000377@synthetic.example
C000378,Daniel,Jovanovic,F,1969,Cyprus,Limassol,Limassol,organic,Platinum,2025-02-11,customer000378@synthetic.example
C000379,Tanja,Jovanovic,F,1982,Cyprus,Larnaca,Larnaca,referral,Bronze,2024-09-16,customer000379@synthetic.example
C000380,Daniel,Popovic,F,1995,Serbia,Novi Sad,Vojvodina,referral,Bronze,2023-11-26,customer000380@synthetic.example
C000381,Jelena,Evans,M,1950,Serbia,Nis,Southern Serbia,paid_search,Gold,2022-09-21,customer000381@synthetic.example
C000382,Victor,Evans,M,1983,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2023-09-06,customer000382@synthetic.example
C000383,Nikola,Boric,F,1980,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-11-18,customer000383@synthetic.example
C000384,Jelena,Vasic,F,1972,Cyprus,Limassol,Limassol,affiliate,Bronze,2025-01-01,customer000384@synthetic.example
C000385,Daniel,Costa,M,2000,Serbia,Belgrade,Belgrade,organic,Bronze,2023-11-13,customer000385@synthetic.example
C000386,Olga,Georgiou,M,1991,Serbia,Kragujevac,Sumadija,referral,Bronze,2022-04-11,customer000386@synthetic.example
C000387,Anna,Kovac,M,1991,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-06-13,customer000387@synthetic.example
C000388,Daniel,Dimitrov,M,1979,Cyprus,Nicosia,Nicosia,referral,Silver,2022-04-12,customer000388@synthetic.example
C000389,Tanja,Vasic,M,1998,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-07-10,customer000389@synthetic.example
C000390,Mila,Popovic,M,1971,Cyprus,Nicosia,Nicosia,paid_search,Gold,2024-01-23,customer000390@synthetic.example
C000391,Mila,Adams,M,1952,Cyprus,Nicosia,Nicosia,social,Bronze,2024-02-19,customer000391@synthetic.example
C000392,Ivan,Nikolic,F,1995,Serbia,Belgrade,Belgrade,organic,Bronze,2023-12-17,customer000392@synthetic.example
C000393,Stefan,Dimitrov,M,1951,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-08-25,customer000393@synthetic.example
C000394,Nikola,Boric,F,1957,Cyprus,Nicosia,Nicosia,offline,Bronze,2022-12-22,customer000394@synthetic.example
C000395,Daniel,Adams,M,1950,Cyprus,Limassol,Limassol,organic,Gold,2022-09-06,customer000395@synthetic.example
C000396,Bojan,Nikolic,M,1970,Cyprus,Limassol,Limassol,social,Silver,2022-02-07,customer000396@synthetic.example
C000397,Eva,Georgiou,M,1958,Cyprus,Limassol,Limassol,referral,Bronze,2023-07-09,customer000397@synthetic.example
C000398,Olga,Kovac,F,1986,Cyprus,Nicosia,Nicosia,paid_search,Silver,2022-02-21,customer000398@synthetic.example
C000399,Daniel,Kovac,U,1994,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-03-31,customer000399@synthetic.example
